0	0	-110.5254545454	-110.5254545454	90.000	-3.1415926536
1	0	-55.1727272727	-110.5254545454	90.000	1.5707963268
2	0	55.1727272727	-110.5254545454	90.000	-3.1415926536
3	0	110.5254545454	-110.5254545454	90.000	1.5707963268
0	1	-110.5254545454	-55.1727272727	90.000	-1.5707963268
1	1	-55.1727272727	-55.1727272727	90.000	0.000000000
2	1	55.1727272727	-55.1727272727	90.000	-1.5707963268
3	1	110.5254545454	-55.1727272727	90.000	0.000000000
0	2	-110.5254545454	55.1727272727	90.000	-3.1415926536
1	2	-55.1727272727	55.1727272727	90.000	1.5707963268
2	2	55.1727272727	55.1727272727	90.000	-3.1415926536
3	2	110.5254545454	55.1727272727	90.000	1.5707963268
0	3	-110.5254545454	110.5254545454	90.000	-1.5707963268
1	3	-55.1727272727	110.5254545454	90.000	0.000000000
2	3	55.1727272727	110.5254545454	90.000	-1.5707963268
3	3	110.5254545454	110.5254545454	90.000	0.000000000

